,GeoFIPS,GeoName,county_name,state_alpha,GDP_PI_2001,GDP_PI_2002,GDP_PI_2003,GDP_PI_2004,GDP_PI_2005,GDP_PI_2006,GDP_PI_2007,GDP_PI_2008,GDP_PI_2009,GDP_PI_2010,GDP_PI_2011,GDP_PI_2012,GDP_PI_2013,GDP_PI_2014,GDP_PI_2015,GDP_PI_2016,GDP_PI_2017,GDP_PI_2018,GDP_PI_2019,GDP_PI_2020,GDP_PI_2021,GDP_PI_2022,GDP_PI_2023,GDP_PI_2024
2734,48397,"Rockwall, TX",Rockwall,TX,876474,940422,995374,1096914,1186998,1316269,1464973,1456953,1496465,1621566,1789131,1949805,2143276,2272085,2475161,2688636,3000450,3514645,4369168,4209186,4873761,6517627,6952173,7385281
2735,48399,"Runnels, TX",Runnels,TX,208087,202925,205112,222539,233353,250910,300027,299219,242489,258240,285486,288448,317719,276808,249636,232405,236022,252929,254989,231248,278963,387161,350344,357683
2736,48401,"Rusk, TX",Rusk,TX,1824161,1771091,2057100,2199572,2685482,3110735,3495946,4061764,3025242,3063847,2990209,2805317,2962064,2987971,2327171,2104332,2201034,2358282,2306285,2218759,2645346,3129513,2822554,2567975
2737,48403,"Sabine, TX",Sabine,TX,140010,153965,164225,183905,190585,205668,191157,189491,194673,204562,227623,272230,214665,205539,192381,184535,183607,199566,198950,208255,257606,306468,332903,349425
2738,48405,"San Augustine, TX",San Augustine,TX,95118,98543,99147,107829,107856,107116,104656,275323,311624,555300,944218,628198,522722,569335,373746,371819,439690,554728,588990,395422,1193328,1361551,985521,745479
2739,48407,"San Jacinto, TX",San Jacinto,TX,138975,147847,169506,181424,200707,222833,252048,336689,262326,269321,273935,278277,272050,274083,264190,255823,257252,269979,319801,307750,328872,382207,404279,442995
2740,48409,"San Patricio, TX",San Patricio,TX,1100491,1114105,1336808,1413016,1458109,1600411,1724741,1839442,1777058,1862663,2074780,2134447,2175340,2063509,1977685,1946855,1939709,2199615,2345004,3032958,3130523,3373177,3622460,3405679
2741,48411,"San Saba, TX",San Saba,TX,66355,70186,77134,80618,80743,81844,80143,90608,98954,95257,99123,100830,92206,95766,105571,125954,126667,145215,156127,129857,131192,141762,172059,159911
2742,48413,"Schleicher, TX",Schleicher,TX,109053,100182,125840,136454,182695,217199,225013,256524,165322,176936,210446,190754,235067,251537,169225,135385,94497,100446,117326,107464,127692,164819,154232,169889
2743,48415,"Scurry, TX",Scurry,TX,660810,808474,946824,1757358,1816646,2012969,2173655,2839043,1987226,2216609,2589657,2802208,2920317,2800578,1624554,1317898,1444627,1665190,1438350,1012680,1639928,2211882,1939825,2047734
2744,48417,"Shackelford, TX",Shackelford,TX,91532,84804,101282,113036,126709,150489,172723,250347,195340,235452,291965,331325,363568,371476,245104,194402,210724,244361,246704,211686,252030,322679,338567,281570
2745,48419,"Shelby, TX",Shelby,TX,597681,634228,677287,832343,911265,869638,966151,1281258,1022718,1258082,1297545,1126200,1230316,1349266,1183196,973634,1033958,1118962,1048498,938233,1427041,1957640,1722781,1869388
2746,48421,"Sherman, TX",Sherman,TX,260903,246177,289339,336887,380597,348383,431261,430455,268846,321698,406989,376693,349605,443534,534530,384780,491735,399457,400679,332105,549137,520876,723847,637531
2747,48423,"Smith, TX",Smith,TX,5032629,5068926,5407034,6327425,7017463,7703215,7970949,8145703,7770660,8277043,8663603,8969001,9209637,9167492,9299346,9176620,9374539,10176671,10775383,10493604,11792961,13477736,14435722,14999813
2748,48425,"Somervell, TX",Somervell,TX,928600,772366,887624,938004,928294,1131574,1163270,1251998,1309737,1323197,1288197,1236177,1260769,1218606,1289751,1289220,1145309,1277390,1233920,1187635,1395238,1635953,1672416,1639375
2749,48427,"Starr, TX",Starr,TX,1036417,1128406,1482186,1405430,1647017,1575292,1649014,1973171,1275542,1170427,1080472,915913,971356,967904,794940,740292,780525,792765,823085,821796,917829,1043088,999201,963928
2750,48429,"Stephens, TX",Stephens,TX,267331,269697,286070,318502,397062,452713,511426,641846,460344,501426,582857,551265,562653,551527,363712,322617,340465,372894,360841,297014,374426,456044,429307,429309
2751,48431,"Sterling, TX",Sterling,TX,147212,135078,174031,182692,242486,248239,270221,378424,200019,318597,350256,359562,381251,400264,234172,213724,211366,219407,214747,188344,249396,288236,286169,267511
2752,48433,"Stonewall, TX",Stonewall,TX,64684,65124,68016,77849,91453,107990,110492,151823,113250,132196,176094,237557,241356,255124,136427,126759,137596,151111,121039,77406,116476,155529,134238,121580
2753,48435,"Sutton, TX",Sutton,TX,393360,390057,577450,678541,903885,984805,1071270,1237558,682845,621580,697206,533224,544551,587650,373606,277768,281403,301845,264973,192881,234285,263631,246388,207894
2754,48437,"Swisher, TX",Swisher,TX,171774,183375,195225,231226,267668,219194,232508,221085,238074,314121,396407,300988,255405,374766,492879,394867,464610,461740,398291,348291,525293,585673,634331,611820
2755,48439,"Tarrant, TX",Tarrant,TX,47869276,50387701,52330481,57170785,63477055,70011301,74279175,76434990,73738494,76862271,79861615,84872357,88466575,91940976,94016956,95522667,100123893,107780873,112714020,108417345,122824560,139251950,154057681,163869004
2756,48441,"Taylor, TX",Taylor,TX,2492067,2575538,2700562,2847254,3053305,3497124,3694222,3896172,3783155,3973035,4116900,4407092,4584569,4838731,4831642,4716292,4901792,5291433,5718762,5756335,6210331,7079177,7748264,8263928
2757,48443,"Terrell, TX",Terrell,TX,300367,270429,423141,450536,609592,693233,707043,735056,366584,321535,262642,168040,181511,188548,97573,79457,77463,66864,54550,30337,76109,106851,49932,34552
2758,48445,"Terry, TX",Terry,TX,314156,340267,404552,473312,557702,594904,706770,789754,622782,814116,771473,812142,883729,698867,485643,428332,546692,540193,491900,389542,477325,682579,594725,531940
2759,48447,"Throckmorton, TX",Throckmorton,TX,63246,62739,77348,92917,105494,119602,118453,125127,83225,89187,102098,115490,138712,170221,96316,66931,64510,72921,53972,36064,96477,93266,176824,191644
2760,48449,"Titus, TX",Titus,TX,1834608,1764599,1928265,2056585,1979099,2297127,2256335,2194851,2254898,2339879,2440479,2212891,2217378,2126445,1975986,1946850,2148258,1792636,1691798,1572488,1823106,2214368,2259208,2459104
2761,48451,"Tom Green, TX",Tom Green,TX,2523303,2471322,2526617,2617425,2723250,2798741,2940135,3198072,3404270,3687920,3819435,3826774,4183910,4315976,4419446,4093382,4299641,4824270,5316400,5485644,5868400,6538099,6916217,7215187
2762,48453,"Travis, TX",Travis,TX,38429734,39966879,40796964,43727266,47429963,54724570,56671829,59161772,56384108,60035049,63438687,64923472,70970674,77421680,86226928,91828447,97080863,104475258,113387850,117671996,137085081,160696618,174723238,184351917
2763,48455,"Trinity, TX",Trinity,TX,108104,121584,127825,133626,135902,151563,154116,161820,169338,177858,185724,195880,203484,204889,211100,208128,205465,208667,236930,228625,237848,275792,285141,292996
2764,48457,"Tyler, TX",Tyler,TX,158652,176037,210763,246535,369333,461181,517314,612884,414491,412702,378364,340346,356104,363937,299573,274798,299768,307904,305396,298215,395766,529355,530473,546635
2765,48459,"Upshur, TX",Upshur,TX,601968,610644,718219,746961,888928,857494,894736,1001122,752664,760522,731484,733166,728917,778348,678866,638928,643611,669218,726483,703048,824416,915020,980566,997259
2766,48461,"Upton, TX",Upton,TX,565322,539406,722116,855653,1336660,1515022,1869413,2701024,1795495,2222376,2841400,3275437,3578202,3906959,2235053,2210219,2831512,3613253,3436180,2110626,5267229,8790385,7326249,7499172
2767,48463,"Uvalde, TX",Uvalde,TX,374663,392157,409475,427585,426320,448675,439128,430544,443397,491252,541528,614840,729819,706370,818505,831290,607388,605699,675312,686039,786918,880302,957395,950016
2768,48465,"Val Verde, TX",Val Verde,TX,658987,701529,821991,775100,872039,919169,965511,1011857,864418,927872,924424,959460,952177,1002290,1056377,1052709,1051752,1070921,1108125,1095553,1266266,1389364,1472099,1517531
2769,48467,"Van Zandt, TX",Van Zandt,TX,561902,601076,646390,680815,738807,742383,769748,795625,744385,771873,752002,835430,888363,921238,898346,935374,990777,1061151,1073128,1136806,1254903,1505620,1639476,1721798
2770,48469,"Victoria, TX",Victoria,TX,2347212,2285564,2403537,2687425,2871640,3115603,3204803,3456586,3075308,3290106,3624759,3993979,4327254,4499828,4132211,3721078,3729272,4132323,4110107,3948182,4581423,5166683,5434867,5597419
2771,48471,"Walker, TX",Walker,TX,541628,585985,610824,638187,674503,743391,791676,776507,812073,846344,890905,949220,981797,1025607,1020400,1044473,1116585,1191274,1260651,1230921,1342183,1618371,1725089,1812864
2772,48473,"Waller, TX",Waller,TX,547776,596686,698438,828453,954698,1096124,1235556,1408175,1358970,1406710,1490523,1445321,1554348,1677647,1671366,1747377,1957522,2075138,3151528,3179241,3490431,4745006,5736840,5673139
2773,48475,"Ward, TX",Ward,TX,687172,631575,745814,728771,914063,1107027,1287565,1822744,1285833,1635379,2318371,3045450,3403478,3146615,1667370,1397325,1836189,2879883,3151380,1780380,3792924,5313871,4881652,5186597
2774,48477,"Washington, TX",Washington,TX,1295067,1209448,1256811,1164351,1214370,1183720,1212280,1277531,1183170,1296842,1405988,1369017,1483609,1591325,1449812,1316464,1301518,1569926,1684077,1687086,2281519,2938287,2820751,2739013
2775,48479,"Webb, TX",Webb,TX,4531939,4393693,5007841,5189991,6137205,6371613,6490505,6885631,5632642,6171776,7349133,7686416,8725062,10242732,8810774,8368316,9332724,9562417,9518932,8420921,11222982,14958392,13672753,13478278
2776,48481,"Wharton, TX",Wharton,TX,1208443,1062174,1185124,1303380,1488959,1534470,1436923,1780889,1451318,1459160,1469611,1511027,1676378,1591845,1413612,1309819,1448288,1509332,1767640,1666004,1922313,2142552,2484538,2492617
2777,48483,"Wheeler, TX",Wheeler,TX,301379,243577,317513,400429,737622,1010060,1358608,1974861,1192354,1561713,2016964,1883608,2075847,1917612,793163,554257,646694,643615,440042,285308,482357,580543,430873,354215
2778,48485,"Wichita, TX",Wichita,TX,2868418,2887857,2933381,3031210,3308961,3535602,3639669,3854636,3563273,3741971,3855197,4035650,4191616,4247955,4052088,3976907,4082451,4290053,4537716,4515035,4852144,5438445,5824885,5985732
2779,48487,"Wilbarger, TX",Wilbarger,TX,416852,430066,479140,513231,525569,567492,584544,619645,656886,743379,786682,596578,695750,643292,541960,555126,551216,648176,655452,588821,651364,809063,808685,803470
2780,48489,"Willacy, TX",Willacy,TX,273518,233393,335084,430834,476343,421386,556918,590569,421014,523911,504619,344394,486903,399605,357314,306179,334158,403776,396766,370189,547689,606902,605266,576490
2781,48491,"Williamson, TX",Williamson,TX,6969091,6704782,7322249,7980473,9549472,10794984,12138147,12437255,13133966,14121737,15287831,16464921,16621859,16861094,17524291,18146567,18968427,20584981,23070108,25229398,28457488,33590297,38351327,41768295
2782,48493,"Wilson, TX",Wilson,TX,237622,283184,287766,305848,326150,338499,360122,407350,425118,453181,622049,831315,1068380,1007321,753971,707968,700087,814634,956068,865218,1011618,1336988,1397162,1482422
2783,48495,"Winkler, TX",Winkler,TX,411829,393274,514253,548992,690146,842501,923287,1089764,647837,674021,741505,777170,893266,906926,555445,485840,798192,1314785,1419911,992734,1763044,2346330,2081338,2226014
2784,48497,"Wise, TX",Wise,TX,1307274,1377710,1906901,2160997,2837126,3223958,3761999,4622005,3143535,3571193,3926308,3768986,4004589,4543721,3420213,2826435,2567637,2708741,2705681,2370209,3026746,3957097,4030269,3901894
2785,48499,"Wood, TX",Wood,TX,680899,732811,773706,841558,1124012,1201106,1120416,1184300,1025173,1210388,1289609,1326125,1462776,1510982,1219285,1163228,1271786,1362459,1324045,1281545,1575236,1960807,1870175,1923017
2786,48501,"Yoakum, TX",Yoakum,TX,1220397,1322332,1752633,2185401,2122148,2599466,2903032,3638786,2358865,2743809,3094375,3171158,3117768,2640332,1416761,1344818,1598316,1911417,1702757,1050577,1873756,2794756,2520403,2454166
2787,48503,"Young, TX",Young,TX,451325,443833,447462,484673,539616,613503,646104,756618,666791,719430,752323,811278,831158,843762,755555,708797,737596,753274,728972,704430,888262,1043454,1232064,1245099
2788,48505,"Zapata, TX",Zapata,TX,1441269,1229789,1813740,2160635,2961599,3015628,3320726,3911389,1875548,1636763,1413593,1046509,1056982,1156614,639497,446610,533317,578605,543212,402155,586215,735795,622589,555431
2789,48507,"Zavala, TX",Zavala,TX,103413,114365,141220,156455,182568,210091,255285,224826,160949,185186,241603,529332,758856,805567,612827,500188,492487,523804,527031,391901,650959,848901,893356,869925
2790,49001,"Beaver, UT",Beaver,UT,165140,135744,141116,214575,227829,146000,165903,166988,212425,248234,224555,237735,326337,351957,263193,253170,337481,302250,370217,369309,517815,554400,483824,516805
2791,49003,"Box Elder, UT",Box Elder,UT,1262134,1334548,1332058,1389038,1483605,1778953,1917470,2037874,1939968,1939356,1794273,1633061,1757808,1778283,1966218,1974264,2066113,2114475,2183756,2197882,2441813,2892315,3213137,3244783
2792,49005,"Cache, UT",Cache,UT,1702565,1767203,1900170,2047393,2080208,2214655,2454129,2620388,2850984,3112788,3281388,3281405,3418116,3616948,3879978,4090115,4509884,5067569,5268553,5466967,6084677,6703265,7462671,7943793
2793,49007,"Carbon, UT",Carbon,UT,578465,574864,620357,657375,790017,903080,976510,1151324,991123,1002480,1084680,938686,946309,1014297,904354,853393,810333,886692,973695,1046199,1118237,985949,1277938,1098370
2794,49009,"Daggett, UT",Daggett,UT,26807,28864,28307,27667,33411,32870,34290,40883,43805,41883,53915,41665,40009,43026,108994,99206,140073,155753,120025,111495,92366,119568,135289,128797
2795,49011,"Davis, UT",Davis,UT,4225262,4427929,4793193,5113081,5631450,6269418,6759345,6808917,6565843,7008469,7540227,8038160,8967957,9229324,9400049,9698286,10601622,11817675,12409752,12524682,14634383,16547197,17637832,18350585
2796,49013,"Duchesne, UT",Duchesne,UT,305405,307483,335359,408084,545011,640858,810749,1012007,850602,906112,1029062,1139753,1250771,1345287,954562,796667,894465,907307,917403,798541,1085390,1437653,1562702,1633011
2797,49015,"Emery, UT",Emery,UT,515309,497022,534224,572742,623982,674201,682628,714859,770190,764896,867403,870908,882632,870969,841814,858857,863783,828655,908988,958321,1312971,1713908,1379450,1389656
2798,49017,"Garfield, UT",Garfield,UT,93157,94733,97261,104429,117186,136318,164566,176231,159846,165797,151943,140622,153228,155472,175584,185982,198871,219496,240684,227521,282034,314670,333696,359330
2799,49019,"Grand, UT",Grand,UT,174872,188434,204044,227169,262555,297218,311239,353057,366288,370585,380111,368754,376615,405223,405651,430902,501643,546895,599954,560864,647673,747393,807784,809601
2800,49021,"Iron, UT",Iron,UT,579827,648779,685381,731572,819908,966651,960199,919584,912670,897915,974530,899882,948388,1032011,1063827,1140940,1261463,1454012,1626990,1699385,1959070,2318019,2601580,2661346
2801,49023,"Juab, UT",Juab,UT,123022,139686,131579,165080,197023,261475,308659,290123,310807,348091,352936,297738,335469,348464,382575,357619,357013,438192,471111,473385,662715,841908,887639,824671
2802,49025,"Kane, UT",Kane,UT,110087,118975,129634,134387,150872,189950,185951,175968,169174,176538,192145,203358,213757,225002,233291,250188,272032,307298,326701,345548,426045,463712,508318,508540
2803,49027,"Millard, UT",Millard,UT,464751,478703,462946,530325,528466,569716,631776,634573,654843,674241,770911,660745,784618,786277,808067,740275,780051,777673,832290,862025,1051709,1247220,1403496,1401483
2804,49029,"Morgan, UT",Morgan,UT,89062,95067,103602,114953,128214,140757,160597,158696,154823,176922,170840,190174,190592,213971,216287,222199,246404,276719,293759,339685,403255,443579,485479,515684
2805,49031,"Piute, UT",Piute,UT,16718,13779,16722,20527,26665,19249,27374,21707,24295,24377,23138,16354,16521,20406,43084,56894,71323,73898,59815,56107,59142,92775,103019,122200
2806,49033,"Rich, UT",Rich,UT,51484,35840,41419,48329,54974,56324,55830,60880,55037,53055,60374,65440,102409,117251,117419,114570,117891,125199,126841,134310,156467,173313,214709,233794
2807,49035,"Salt Lake, UT",Salt Lake,UT,34139420,35689841,36553139,40106542,43732670,49282094,53125050,52733458,50426443,52171608,56035931,59790095,61917860,65304648,69294534,74632580,80434144,87952384,95500915,96055288,109416517,123193983,132773737,139692403
2808,49037,"San Juan, UT",San Juan,UT,186724,195784,207647,226686,286875,326069,374584,395592,393633,454816,480165,426298,434722,412438,327525,328095,348377,347333,382047,347919,442829,506948,599897,677145
2809,49039,"Sanpete, UT",Sanpete,UT,275710,301797,276210,278097,329400,399759,418792,481638,442335,500385,466087,474068,478033,482966,586621,593501,615515,676171,637630,689923,806306,1029841,1113862,1216164
2810,49041,"Sevier, UT",Sevier,UT,392128,387400,398209,431886,488973,570919,627376,648129,647159,677117,740960,670692,760634,817375,807792,854023,937662,983170,1034097,1063524,1237918,1427594,1528008,1470448
2811,49043,"Summit, UT",Summit,UT,1084771,1083743,1189506,1421518,1796199,2044644,2004378,2116739,1823614,1931911,1972031,2112689,2245091,2459544,2631504,2808920,3192283,3466040,3539431,3518085,4376728,5088345,5465456,5732183
2812,49045,"Tooele, UT",Tooele,UT,633884,665410,728692,973721,1134793,1130725,1212858,1176246,1201539,1735958,1869930,1516172,1486260,1434339,1401307,1390118,1382934,1479638,1500691,1651041,1975651,2227007,2353086,2659238
2813,49047,"Uintah, UT",Uintah,UT,756476,715344,848525,1033279,1419559,1871077,2159618,2460376,1905205,1971610,2080421,2019602,2088392,2283058,1641252,1377133,1486102,1474602,1548511,1434021,1669068,2179048,2416924,2571357
2814,49049,"Utah, UT",Utah,UT,7714797,8045489,8527836,9386281,10333118,11583586,13036061,13371859,13617189,14010573,14741080,15294403,16311422,17435714,19375669,21102646,22891497,25260519,28279216,30228738,33891444,37447188,40765487,44601424
